"Data","casual","registered","temperature_2m_max...C.","temperature_2m_min...C.","temperature_2m_mean...C.","apparent_temperature_max...C.","apparent_temperature_min...C.","apparent_temperature_mean...C.","daylight_duration..s.","sunshine_duration..s.","precipitation_sum..mm.","rain_sum..mm.","snowfall_sum..cm.","precipitation_hours..h.","wind_speed_10m_max..km.h.","wind_gusts_10m_max..km.h.","wind_direction_10m_dominant....","shortwave_radiation_sum..MJ.m..","et0_fao_evapotranspiration..mm.","Stosunki1","Stosunki2","Stosunki3","Stosunki4","Inne","Inne2","Inne3","Inne4"
"2013-07-10",1116,6997,30.9,23.9,27.1,34.8,28,31,52999.91,41387.44,0.1,0.1,0,1,13.6,33.5,212,19.03,4.34,7.11981566820277,6.24423963133641,8.0184331797235,4.38479262672811,662.244,588.027,82.5902,2552.03718
"2013-08-10",4129,5918,28.5,23.2,25.5,30.7,26.6,28.2,49901.18,38011.74,0.2,0.2,0,1,10.9,22.3,312,16.52,3.52,8.09659090909091,7.24431818181818,8.72159090909091,4.69318181818182,507.164,470.82,58.1504,1657.2864
"2013-09-10",1435,7995,33.5,20.7,26.5,37.2,23.1,29.1,45548.95,42434.7,0,0,0,0,11.6,28.1,203,20.37,4.79,6.9937369519833,5.53235908141962,7.76617954070981,4.25260960334029,757.764,682.395,97.5723,3268.67205
"2013-07-11",1385,7485,28.7,22.2,25.2,33.2,25.9,28.9,52935.54,28620.5,7.6,7.6,0,10,12.9,26.3,230,14.8,3.18,9.0251572327044,7.92452830188679,10.440251572327,4.65408805031447,491.36,424.76,47.064,1350.7368
"2013-08-11",3875,5610,29.6,21.6,25.1,32,25.1,28.2,49772.37,43005.11,0.5,0.5,0,1,9.1,27.7,169,19.11,4.01,7.38154613466334,6.25935162094763,7.98004987531172,4.76558603491272,611.52,565.656,76.6311,2268.28056
"2013-09-11",1271,7904,34.4,22,28.2,38.8,25.5,31.5,45399.89,42287.51,0.1,0.1,0,1,12.1,30.6,200,18.67,4.66,7.38197424892704,6.05150214592275,8.32618025751073,4.00643776824034,724.396,642.248,87.0022,2992.87568
"2013-07-12",1006,4719,23,19.5,21.4,26.2,20.4,23.6,52867.93,0,15.3,15.3,0,13,14.5,28.1,12,4.53,1.13,20.353982300885,18.9380530973451,23.1858407079646,4.00884955752212,118.686,104.19,5.1189,117.7347
"2013-08-12",2154,7327,32,20.9,26.2,36.5,24.4,29.8,49642.64,43200,0,0,0,0,9.4,23.8,186,22.89,4.8,6.66666666666667,5.45833333333333,7.60416666666667,4.76875,835.485,732.48,109.872,3515.904
"2013-09-12",946,6035,33.4,22.8,27.2,37.1,25.9,30.6,45250.21,41672.49,5.3,5.3,0,11,12.2,34.2,217,17.92,4.17,8.00959232613909,6.52278177458034,8.8968824940048,4.29736211031175,664.832,598.528,74.7264,2495.86176
"2013-07-13",3223,6055,27.8,20.2,24.1,32,23.2,27.5,52797.16,45540.77,0.3,0.3,0,2,10.6,29.9,139,17.69,3.57,7.78711484593838,6.75070028011205,8.96358543417367,4.95518207282913,566.08,491.782,63.1533,1755.66174
"2013-08-13",1590,6713,29.6,23,25.8,34.1,26.8,29.4,49512.09,29243.4,8,8,0,9,11.6,43.9,246,17.95,3.74,7.9144385026738,6.89839572192513,9.11764705882353,4.79946524064171,612.095,531.32,67.133,1987.1368
"2013-09-13",1589,8342,26.6,19.5,22.6,26,17.2,21.9,45099.99,41990.77,1.1,1.1,0,2,18.1,41.8,315,18.87,4.78,5.56485355648536,4.72803347280335,5.43933054393305,3.94769874476987,490.62,501.942,90.1986,2399.28276
"2013-07-14",2797,5593,30.7,22,26.4,35.2,25.9,30.6,52723.39,48950.27,0,0,0,0,9.7,22.7,165,23.38,4.88,6.29098360655738,5.40983606557377,7.21311475409836,4.79098360655738,822.976,717.766,114.0944,3502.69808
"2013-08-14",1997,8394,24.4,16.8,20.9,24.4,14.3,19,49380.85,45584.57,0,0,0,0,19.8,45,323,25.94,5.82,4.19243986254295,3.59106529209622,4.19243986254295,4.45704467353952,632.936,632.936,150.9708,3683.68752
"2013-09-14",3943,7188,22.3,15.2,18.3,20.2,13,16.2,44949.32,41418.42,0,0,0,0,15,31,326,18.28,4.08,5.4656862745098,4.48529411764706,4.95098039215686,4.48039215686275,369.256,407.644,74.5824,1663.18752
"2013-07-15",1343,6690,33.4,21.7,27.8,38.3,25.6,32.1,52646.71,48954.46,0,0,0,0,8.3,19.4,262,25.25,5.46,6.11721611721612,5.09157509157509,7.01465201465201,4.62454212454212,967.075,843.35,137.865,4604.691
"2013-08-15",2191,8438,25.6,13.9,20,27.2,12.9,19.6,49249.01,45445.24,0,0,0,0,11.7,22,9,26.72,5.08,5.03937007874016,3.93700787401575,5.35433070866142,5.25984251968504,726.784,684.032,135.7376,3474.88256
"2013-09-15",3201,6547,25.2,13.8,19.2,24.6,13.5,18.4,44798.29,41637.11,0,0,0,0,10.3,24.8,198,20.85,4.21,5.98574821852732,4.56057007125891,5.84323040380048,4.95249406175772,512.91,525.42,87.7785,2212.0182
"2013-07-16",1304,7098,34.7,24.9,29.4,39.3,27.3,33.2,52567.25,48912.64,0,0,0,0,12.3,31.3,344,24.59,5.89,5.89134125636672,4.99151103565365,6.6723259762309,4.1748726655348,966.387,853.273,144.8351,5025.77797
"2013-08-16",2794,7969,26.3,16.3,20.9,27.8,16.9,21.5,49116.68,44563.05,0,0,0,0,9.4,27.7,120,23.27,4.57,5.75492341356674,4.57330415754923,6.08315098468271,5.09190371991247,646.906,612.001,106.3439,2796.84457
"2013-09-16",1084,7184,22.4,16,19.2,21.2,16.4,18.5,44647.01,22956.92,0.3,0.3,0,2,13.2,30.2,318,8.04,2.29,9.78165938864629,8.38427947598253,9.25764192139738,3.51091703056769,170.448,180.096,18.4116,412.41984
"2013-07-17",1341,7292,34.8,23.4,29,39,26.6,33.1,52485.11,46507.39,0,0,0,0,8.6,22.3,355,23.6,5.42,6.42066420664207,5.35055350553506,7.19557195571956,4.35424354243542,920.4,821.28,127.912,4451.3376
"2013-08-17",4739,6303,25.9,15.1,21.2,26.3,15.5,21.5,48983.95,28800,0,0,0,0,13,35.3,77,16.87,3.8,6.81578947368421,5.57894736842105,6.92105263157895,4.43947368421053,443.681,436.933,64.106,1660.3454
"2013-09-17",1269,8567,20.3,12.3,16.3,18.9,9,13.8,44495.55,41390.31,0,0,0,0,15.3,32.4,45,22.17,4.37,4.64530892448513,3.72997711670481,4.32494279176201,5.07322654462243,419.013,450.051,96.8829,1966.72287
"2013-07-18",1121,6704,35.4,24.3,29.4,42.5,29.1,35,52400.43,44061.14,2.2,2.2,0,3,9.7,20.5,243,23.68,5.25,6.74285714285714,5.6,8.09523809523809,4.51047619047619,1006.4,838.272,124.32,4400.928
"2013-08-18",1749,4004,20.8,17.7,19.3,23,18.7,20.9,48850.62,0,8.9,8.9,0,9,10.1,23.8,10,4.74,1.06,19.622641509434,18.2075471698113,21.6981132075472,4.47169811320755,109.02,98.592,5.0244,104.50752
"2013-09-18",1298,8654,21.8,10.8,16.3,21.8,9.6,15.4,44344.02,41239.27,0,0,0,0,9.2,21.6,140,21.39,3.77,5.78249336870027,4.3236074270557,5.78249336870027,5.6737400530504,466.302,466.302,80.6403,1757.95854
"2013-07-19",1512,6466,36.1,24.4,29.4,41.7,29.3,34.4,52313.3,44238.4,2.6,2.6,0,3,14.3,34.6,225,24.66,5.68,6.3556338028169,5.17605633802817,7.34154929577465,4.34154929577465,1028.322,890.226,140.0688,5056.48368
"2013-08-19",1847,7121,24.4,16.3,20.2,26.2,17.6,21.9,48715.75,14438.7,0.1,0.1,0,1,8.4,22.7,210,12.88,2.51,9.72111553784861,8.04780876494024,10.4382470119522,5.13147410358566,337.456,314.272,32.3288,788.82272
"2013-09-19",1637,8723,25.9,11.6,18.5,26.8,11,18.3,44192.5,41088.04,0,0,0,0,9.7,22.3,187,19.04,3.63,7.13498622589532,5.09641873278237,7.38292011019284,5.24517906336088,510.272,493.136,69.1152,1790.08368
"2013-07-20",3129,5494,34.3,25.1,28.4,39.3,29.2,32.9,52223.84,40901.61,2.5,2.5,0,2,15.8,40.7,234,23.22,5.26,6.52091254752852,5.39923954372624,7.47148288973384,4.41444866920152,912.546,796.446,122.1372,4189.30596
"2013-08-20",1725,7854,30,17.8,23.8,33.7,19.8,26.7,48579.38,44498.04,0,0,0,0,8,24.5,243,20.43,4.14,7.2463768115942,5.7487922705314,8.14009661835749,4.93478260869565,688.491,612.9,84.5802,2537.406
"2013-09-20",1909,8636,26.7,13.8,20,27.9,14.3,20.4,44041.07,40936.69,0,0,0,0,11.6,28.8,167,17.84,3.63,7.35537190082645,5.50964187327824,7.68595041322314,4.91460055096419,497.736,476.328,64.7592,1729.07064
"2013-07-21",3132,5332,33.1,23.8,26.9,38.8,28,32,52132.18,31552.57,14,14,0,9,8.1,24.5,271,20.29,4.24,7.80660377358491,6.34433962264151,9.15094339622641,4.78537735849057,787.252,671.599,86.0296,2847.57976
"2013-08-21",1647,7493,30.9,20,25,35.1,23,28.6,48441.63,36064.5,3.2,3.2,0,3,12.1,27.7,202,18.99,3.98,7.76381909547739,6.28140703517588,8.81909547738693,4.7713567839196,666.549,586.791,75.5802,2335.42818
"2013-09-21",2149,4691,24.7,17.1,20.2,23.6,17.6,20.8,43889.83,20404.99,18.1,18.1,0,9,23.1,48.2,178,9.32,2.21,11.1764705882353,9.14027149321267,10.6787330316742,4.21719457013575,219.952,230.204,20.5972,508.75084
"2013-07-22",1578,7100,30.8,23.6,25.9,36.8,28.7,31.2,52038.4,35286.2,13.6,13.6,0,12,10.2,31,166,17.51,3.57,8.62745098039216,7.25490196078431,10.3081232492997,4.90476190476191,644.368,539.308,62.5107,1925.32956
"2013-08-22",1862,7681,31.5,21.5,25.4,35.1,24.9,28.9,48302.61,42991.02,2.4,2.4,0,2,10.9,31,254,20.78,4.35,7.24137931034483,5.83908045977012,8.06896551724138,4.77701149425287,729.378,654.57,90.393,2847.3795
"2013-09-22",2749,6590,22.6,14.4,18.5,21.9,14.2,17.5,43738.87,33684.76,1.7,1.7,0,1,13.9,34.9,332,17.13,3.5,6.45714285714286,5.28571428571429,6.25714285714286,4.89428571428571,375.147,387.138,59.955,1354.983
"2013-07-23",1513,7721,30.2,23,26.3,34.3,27.6,30.1,51942.63,46933.84,1,1,0,3,16.2,38.9,277,21.18,4.55,6.63736263736264,5.78021978021978,7.53846153846154,4.65494505494506,726.474,639.636,96.369,2910.3438
"2013-08-23",1158,6467,24.7,19.2,22.9,25.9,19.9,24.3,48162.43,12535.01,0.9,0.9,0,4,12,28.8,352,8.16,2.22,11.1261261261261,10.3153153153153,11.6666666666667,3.67567567567568,211.344,201.552,18.1152,447.44544
"2013-09-23",1272,7709,19.6,12.3,15.7,18.3,10.6,13.7,43588.29,39889.77,0,0,0,0,12.3,29.9,341,19.68,3.66,5.3551912568306,4.2896174863388,5,5.37704918032787,360.144,385.728,72.0288,1411.76448
"2013-07-24",1707,8053,29.2,22.5,25.7,32.1,23.3,27.7,51844.98,47547.54,0.1,0.1,0,1,11.5,27.7,321,20.85,4.75,6.14736842105263,5.41052631578947,6.75789473684211,4.38947368421053,669.285,608.82,99.0375,2891.895
"2013-08-24",3782,7062,27.5,15.9,21.5,28.4,15.1,21.8,48021.21,44288.99,0,0,0,0,11.1,28.4,44,24.05,4.93,5.57809330628803,4.36105476673428,5.7606490872211,4.87829614604463,683.02,661.375,118.5665,3260.57875
"2013-09-24",1144,8345,22.6,8.1,15.2,21.3,6.2,13.8,43438.15,40332.07,0,0,0,0,8.2,23.4,326,20.77,3.52,6.42045454545455,4.31818181818182,6.05113636363636,5.90056818181818,442.401,469.402,73.1104,1652.29504
"2013-07-25",1908,8197,26.6,18.3,22.5,28.2,17.1,22.8,51745.55,47737.65,0,0,0,0,14.1,29.2,25,22.95,5.03,5.2882703777336,4.47316103379722,5.60636182902584,4.56262425447316,647.19,610.47,115.4385,3070.6641
"2013-08-25",3327,6154,27.2,16.7,21.8,28.5,18,22.6,47879.05,43443.82,0,0,0,0,12.2,24.5,152,24.06,4.91,5.53971486761711,4.43991853360489,5.80448065173116,4.90020366598778,685.71,654.432,118.1346,3213.26112
"2013-09-25",1169,8355,24.2,9.9,16.4,23.1,8,15.1,43288.56,36568.93,0,0,0,0,11.2,19.8,43,17.77,3.32,7.28915662650602,4.93975903614458,6.95783132530121,5.35240963855422,410.487,430.034,58.9964,1427.71288
"2013-07-26",2243,8019,28.2,18.2,23.2,30.9,19.3,24.8,51644.43,46848.32,0,0,0,0,9.1,22.7,300,24.71,4.88,5.77868852459016,4.75409836065574,6.33196721311475,5.06352459016393,763.539,696.822,120.5848,3400.49136
"2013-08-26",1687,7582,30.6,16,23.6,32.2,16.3,24.1,47736.07,43739.69,0,0,0,0,12.7,29.5,234,23.45,5.37,5.69832402234637,4.39478584729981,5.99627560521415,4.36685288640596,755.09,717.57,125.9265,3853.3509
"2013-09-26",1293,8495,23.2,11.9,17.8,22.7,11.4,17.1,43139.61,39057.69,0,0,0,0,9.7,26.3,65,17.99,3.4,6.82352941176471,5.23529411764706,6.67647058823529,5.29117647058824,408.373,417.368,61.166,1419.0512
"2013-07-27",3173,5210,29.1,18.6,23.7,31.6,20.2,25.5,51541.75,40084.48,1.7,1.7,0,5,14.1,36,177,20.26,4.4,6.61363636363636,5.38636363636364,7.18181818181818,4.60454545454545,640.216,589.566,89.144,2594.0904
"2013-08-27",1538,7968,32,21.5,25.9,35.4,22.7,28.4,47592.36,38444.61,1.6,1.6,0,4,15.3,37.4,288,17.6,4.21,7.60095011876485,6.1520190023753,8.40855106888361,4.18052256532067,623.04,563.2,74.096,2371.072
"2013-09-27",1634,8224,21.2,14.1,17.9,21.3,14,17.8,42991.04,32609.71,0.4,0.4,0,3,9.5,22.7,99,10.4,2.09,10.1435406698565,8.56459330143541,10.1913875598086,4.97607655502392,221.52,220.48,21.736,460.8032
"2013-07-28",2862,5276,29.6,21.5,24.3,33.3,23.9,27.3,51437.59,37141.55,5.8,5.8,0,5,11.7,31.7,187,17.96,3.7,8,6.56756756756757,9,4.85405405405405,598.068,531.616,66.452,1966.9792
"2013-08-28",993,6643,26.1,22.5,24,30.2,26.2,28.1,47448.02,4289.34,14,14,0,17,9.8,29.2,268,7.83,1.67,15.6287425149701,14.3712574850299,18.0838323353293,4.68862275449102,236.466,204.363,13.0761,341.28621
"2013-09-28",3502,6555,20.8,13.4,17.2,19.8,13.5,16.5,42841.88,32142.82,0,0,0,0,14.8,34.9,68,11.7,2.36,8.8135593220339,7.28813559322034,8.38983050847458,4.95762711864407,231.66,243.36,27.612,574.3296
"2013-07-29",1915,7328,28.4,18.3,23.3,29.8,18.7,24.2,51331.77,47604.56,0.2,0.2,0,1,13.7,29.2,301,25.93,5.34,5.31835205992509,4.36329588014981,5.58052434456929,4.85580524344569,772.714,736.412,138.4662,3932.44008
"2013-08-29",1646,7697,29,21.8,24.6,32.7,25,27.6,47303.16,41182.66,0.4,0.4,0,3,15.2,33.8,55,18.66,3.81,7.61154855643045,6.45669291338583,8.58267716535433,4.89763779527559,610.182,541.14,71.0946,2061.7434
"2013-09-29",3080,6171,22.7,11.1,17.1,21.8,10.5,16.6,42692.13,38816,0.2,0.2,0,2,10.5,25.2,80,14.03,2.66,8.53383458646617,6.42857142857143,8.19548872180451,5.27443609022556,305.854,318.481,37.3198,847.15946
"2013-07-30",1955,7923,28.1,16.6,22.6,28.5,16.8,23.4,51223.46,30499.82,0,0,0,0,8.5,21.2,298,19.41,4.09,6.87041564792176,5.52567237163814,6.96821515892421,4.74572127139364,553.185,545.421,79.3869,2230.77189
"2013-08-30",2306,7355,29.6,19.4,24.5,31.5,21.9,26.9,47157.88,43182.34,0,0,0,0,13.7,31.7,193,18.58,4.13,7.16707021791768,5.93220338983051,7.6271186440678,4.49878934624697,585.27,549.968,76.7354,2271.36784
"2013-09-30",1338,7694,23.9,13.4,18.2,24.2,13.4,18.1,42541.9,38246.86,0,0,0,0,10.2,18.7,155,15.87,2.99,7.9933110367893,6.08695652173913,8.09364548494983,5.30769230769231,384.054,379.293,47.4513,1134.08607
"2013-07-31",1468,7234,27,19.4,23.5,27.6,21.4,25.2,51112.73,24968.59,0,0,0,0,12.1,29.9,179,15.12,3.47,7.78097982708934,6.77233429394813,7.95389048991354,4.35734870317003,417.312,408.24,52.4664,1416.5928
"2013-08-31",4365,5038,31.3,21.8,26.4,35.1,23.9,28.8,47012.26,35200.75,0,0,0,0,13.9,31.3,201,18.41,4.52,6.92477876106195,5.84070796460177,7.76548672566372,4.07300884955752,646.191,576.233,83.2132,2604.57316
"2013-10-01",1339,8916,27.4,13.3,19.7,26.7,12.9,19.6,42391.28,37054.86,0,0,0,0,9.3,25.9,269,13.33,2.97,9.22558922558922,6.63299663299663,8.98989898989899,4.48821548821549,355.911,365.242,39.5901,1084.76874
"2013-11-01",921,7125,24.3,16.1,20.4,24.3,16.7,20.1,37901.54,23999,3.7,3.7,0,4,27.5,65.2,205,8.67,2.5,9.72,8.16,9.72,3.468,210.681,210.681,21.675,526.7025
"2013-12-01",662,3008,7.5,-2.9,1.7,4.8,-6.4,-1.5,34707.15,30586.61,0,0,0,0,8.6,16.9,169,9.37,1.02,7.35294117647059,1.66666666666667,4.70588235294118,9.18627450980392,44.976,70.275,9.5574,71.6805
"2013-10-02",1289,8960,29.8,15.2,22.1,30,15.3,22.2,42240.38,38697.44,0,0,0,0,11.4,29.9,280,18.11,4.04,7.37623762376238,5.47029702970297,7.42574257425743,4.48267326732673,543.3,539.678,73.1644,2180.29912
"2013-11-02",2866,6507,19.1,11.1,15,17.2,8.4,13.1,37769.16,33617.21,0,0,0,0,13.5,33.5,311,11.04,2.41,7.9253112033195,6.22406639004149,7.13692946058091,4.58091286307054,189.888,210.864,26.6064,508.18224
"2013-12-02",284,6030,10.3,0.4,4.5,7.9,-2.8,1.7,34637.83,29306.45,0,0,0,0,8.6,19.1,96,7.77,0.97,10.6185567010309,4.63917525773196,8.14432989690722,8.01030927835052,61.383,80.031,7.5369,77.63007
"2013-10-03",1248,8811,28.6,15.8,22.4,30.1,16.4,23.5,42089.28,28017.38,0,0,0,0,8.7,17.6,218,12.52,2.84,10.0704225352113,7.88732394366197,10.5985915492958,4.40845070422535,376.852,358.072,35.5568,1016.92448
"2013-11-03",2115,5537,13.3,5.8,10,8.8,1.7,6.2,37638.59,34320.2,0,0,0,0,17.9,44.3,332,12.91,2.36,5.63559322033898,4.23728813559322,3.72881355932203,5.47033898305085,113.608,171.703,30.4676,405.21908
"2013-12-03",416,7032,12.9,0.9,6,10.9,-2,3.7,34571.34,29422.64,0,0,0,0,7.4,20.2,125,9.44,1.2,10.75,5,9.08333333333333,7.86666666666667,102.896,121.776,11.328,146.1312
"2013-10-04",1667,8491,30.7,17.1,23.9,32.5,18.9,25.9,41938.1,37734.55,0,0,0,0,7.3,24.1,233,16.23,3.38,9.08284023668639,7.07100591715976,9.61538461538461,4.80177514792899,527.475,498.261,54.8574,1684.12218
"2013-11-04",554,6300,8.1,1.4,5,4.4,-2.7,0.9,37510,32180.57,0,0,0,0,14.5,29.2,40,11.65,1.87,4.33155080213904,2.67379679144385,2.35294117647059,6.22994652406417,51.26,94.365,21.7855,176.46255
"2013-12-04",437,7114,13.4,2.5,7.4,12.2,-0.2,5.5,34507.8,24884.53,0,0,0,0,9.3,18.7,131,6.28,0.87,15.4022988505747,8.50574712643678,14.0229885057471,7.2183908045977,76.616,84.152,5.4636,73.21224
"2013-10-05",3401,7055,31,19.2,24.6,33.7,20.6,26.5,41786.93,37238.76,0,0,0,0,8.2,22.7,221,14.72,3.29,9.42249240121581,7.47720364741641,10.2431610942249,4.4741641337386,496.064,456.32,48.4288,1501.2928
"2013-11-05",670,7482,14.4,2.5,8.8,12.5,-0.4,6.6,37383.55,30550.14,0,0,0,0,8.1,24.1,79,10.29,1.51,9.5364238410596,5.82781456953642,8.27814569536424,6.81456953642384,128.625,148.176,15.5379,223.74576
"2013-12-05",582,7560,18.9,9.5,14,18.2,8.2,13.3,34447.31,4569.21,0,0,0,0,19.2,40,195,4.29,0.74,25.5405405405405,18.9189189189189,24.5945945945946,5.7972972972973,78.078,81.081,3.1746,59.99994
"2013-10-06",2992,6658,31.2,19.2,24.7,32.3,21.5,26.1,41635.88,36455.86,0,0,0,0,17.1,40.7,168,15.31,3.99,7.81954887218045,6.19047619047619,8.09523809523809,3.83709273182957,494.513,477.672,61.0869,1905.91128
"2013-11-06",797,7982,19.1,10.6,13.8,17.3,9.2,12.2,37258.98,33271.57,0,0,0,0,14.1,32.8,170,10.81,1.88,10.1595744680851,7.34042553191489,9.20212765957447,5.75,187.013,206.471,20.3228,388.16548
"2013-12-06",145,2799,17.1,5.1,10.5,17.5,1.9,8.5,34389.98,0,17.6,17.6,0,18,20.1,44.3,324,1.17,0.37,46.2162162162162,28.3783783783784,47.2972972972973,3.16216216216216,20.475,20.007,0.4329,7.40259
"2013-10-07",420,5377,25,15.5,20.6,26.8,13,20.8,41485.04,0,12.6,12.6,0,5,21.8,76,208,4.32,1.73,14.4508670520231,11.9075144508671,15.4913294797688,2.4971098265896,115.776,108,7.4736,186.84
"2013-11-07",485,7489,14.8,9.5,12.6,14.1,4.5,10.2,37135.15,11437.76,3.2,3.2,0,6,21.4,43.9,266,2.83,1.03,14.368932038835,12.2330097087379,13.6893203883495,2.74757281553398,39.903,41.884,2.9149,43.14052
"2013-12-07",593,4285,6.4,1.1,3.7,1.6,-3.8,-0.6,34335.91,29188.07,5,5,0,5,16.4,38.2,339,9.12,1.25,5.12,2.96,1.28,7.296,14.592,58.368,11.4,72.96
"2013-10-08",1278,8551,20.6,11.9,15.9,18.2,9.8,13.5,41334.54,30328.88,0,0,0,0,15.6,36.4,12,15.19,3.36,6.13095238095238,4.73214285714286,5.41666666666667,4.52083333333333,276.458,312.914,51.0384,1051.39104
"2013-11-08",727,6781,10.5,2.6,6.9,4.6,-1.3,2.2,37012.09,33649.11,0,0,0,0,22.9,51.1,300,11.22,2.3,4.56521739130435,3,2,4.87826086956522,51.612,117.81,25.806,270.963
"2013-12-08",88,1269,0.6,-1.6,-0.7,-3.5,-6.6,-5,34285.22,0,13.1,6.7,4.48,15,12.6,30.2,30,1.65,0.6,1,-1.16666666666667,-5.83333333333333,2.75,-5.775,0.99,0.99,0.594
"2013-10-09",757,5603,16.1,12,14.1,14.1,9.9,12.1,41184.44,0,14.3,14.3,0,9,17.6,39.2,32,4.07,1.39,11.5827338129496,10.1438848920863,10.1438848920863,2.92805755395683,57.387,65.527,5.6573,91.08253
"2013-11-09",2191,5350,12,1.6,6.7,7.4,-1.9,2.9,36889.91,33236.25,0,0,0,0,17.1,34.2,215,12.48,2.16,5.55555555555556,3.10185185185185,3.42592592592593,5.77777777777778,92.352,149.76,26.9568,323.4816
"2013-12-09",67,3379,3.7,-0.3,1.2,1.4,-3.2,-1.4,34238,1260.25,16.6,16.6,0,11,6.8,42.1,279,1.88,0.25,14.8,4.8,5.6,7.52,2.632,6.956,0.47,1.739
"2013-10-10",180,2311,13.7,11.7,12.8,12.2,9.5,10.9,41034.88,0,27.2,27.2,0,20,19,42.5,10,2.26,0.53,25.8490566037736,24.1509433962264,23.0188679245283,4.26415094339623,27.572,30.962,1.1978,16.40986
"2013-11-10",2067,5110,15.1,5.1,9.3,9.7,1.3,4.9,36768.77,32496.5,0,0,0,0,26.7,55.1,268,9.03,2.51,6.01593625498008,3.70517928286853,3.86454183266932,3.59760956175299,87.591,136.353,22.6653,342.24603
"2013-12-10",99,2597,2.2,-5.2,-0.5,-2.2,-9.9,-4.3,34194.37,8949.54,10.6,0,7.42,8,14.2,35.6,307,3.34,0.43,5.11627906976744,-1.16279069767442,-5.11627906976744,7.76744186046512,-7.348,7.348,1.4362,3.15964
"2013-10-11",117,1658,16.8,14,15.6,16.7,12.8,15.3,40885.95,0,36.2,36.2,0,21,17.3,38.2,15,1.46,0.33,50.9090909090909,47.2727272727273,50.6060606060606,4.42424242424242,24.382,24.528,0.4818,8.09424
"2013-11-11",972,6216,13.2,1.7,8,9.1,-1.6,4.1,36648.81,33257.74,0,0,0,0,16,32.4,235,12.1,2.32,5.68965517241379,3.44827586206897,3.92241379310345,5.21551724137931,110.11,159.72,28.072,370.5504
"2013-12-11",224,5246,2.7,-5.8,-1.5,-1.4,-10.5,-5.7,34154.43,29969.05,0,0,0,0,12.7,24.8,261,10.09,1.01,2.67326732673267,-1.48514851485149,-1.38613861386139,9.99009900990099,-14.126,27.243,10.1909,27.51543
"2013-10-12",1299,3892,18.1,16.6,17.1,17.9,16.3,16.9,40737.77,0,5.1,5.1,0,17,16.3,38.5,41,3.07,0.81,22.3456790123457,21.1111111111111,22.0987654320988,3.79012345679012,54.953,55.567,2.4867,45.00927
"2013-11-12",262,5850,9.5,1.8,5.5,5.2,-3.6,0.5,36530.16,634.6,0.2,0.2,0,1,21.5,45,325,3.92,1.83,5.19125683060109,3.00546448087432,2.84153005464481,2.14207650273224,20.384,37.24,7.1736,68.1492
"2013-12-12",158,4926,-1,-7.2,-3.6,-5.1,-12.5,-8.5,34118.27,29109.11,0,0,0,0,16.1,36.7,307,9.6,0.96,-1.04166666666667,-3.75,-5.3125,10,-48.96,-9.6,9.216,-9.216
"2013-10-13",1523,4415,17.5,14.9,16.4,16.7,13.7,15.7,40590.43,1166.06,1.1,1.1,0,5,16.6,41.4,54,3.82,0.98,17.8571428571429,16.734693877551,17.0408163265306,3.89795918367347,63.794,66.85,3.7436,65.513
"2013-11-13",280,6186,5.8,-0.8,1.8,0.5,-5.8,-3.2,36412.98,33002.86,0,0,0,0,19.2,44.3,310,11.26,1.72,3.37209302325581,1.04651162790698,0.290697674418605,6.54651162790698,5.63,65.308,19.3672,112.32976
"2013-12-13",246,5378,3.5,-7.6,-1.9,-0.6,-12.6,-6.4,34086.01,29381.14,0,0,0,0,12.3,28.1,242,9.6,1.15,3.04347826086957,-1.65217391304348,-0.521739130434783,8.34782608695652,-5.76,33.6,11.04,38.64
"2013-10-14",1830,6988,19.8,11.6,15.4,19.4,10.5,14.7,40444.06,36251.23,0,0,0,0,10.8,22.7,52,14.47,2.38,8.31932773109244,6.47058823529412,8.15126050420168,6.07983193277311,280.718,286.506,34.4386,681.88428
"2013-11-14",378,6895,12,-2.4,3.5,8.1,-6.6,-0.4,36297.4,32877.72,0,0,0,0,10,21.6,223,12.22,1.78,6.74157303370786,1.96629213483146,4.55056179775281,6.86516853932584,98.982,146.64,21.7516,261.0192
"2013-12-14",253,2541,3.5,-0.8,1.5,0.3,-4.4,-2.1,34057.75,0,16.6,14.6,1.47,15,14.2,38.2,67,2.23,0.34,10.2941176470588,4.41176470588235,0.88235294117647,6.55882352941176,0.669,7.805,0.7582,2.6537
"2013-10-15",1031,8241,21,10.3,15.5,20.3,9.4,14.9,40298.77,36327.98,0,0,0,0,8.5,22.7,62,15.89,2.67,7.86516853932584,5.80524344569288,7.60299625468165,5.95131086142322,322.567,333.69,42.4263,890.9523
"2013-11-15",782,6889,14.4,-0.7,5.9,11.4,-4.3,2.6,36183.59,31717.52,0,0,0,0,10.3,17.3,199,10.09,1.57,9.17197452229299,3.75796178343949,7.26114649681529,6.42675159235669,115.026,145.296,15.8413,228.11472
"2013-12-15",539,3762,6.1,-3.4,2.4,1.2,-7.7,-1.7,34033.59,25554.92,0.4,0.4,0,1,23.4,54,291,8.54,0.97,6.28865979381443,2.47422680412371,1.23711340206186,8.80412371134021,10.248,52.094,8.2838,50.53118
"2013-10-16",1113,8516,20.7,15.1,17.6,21.6,15.5,18.4,40154.66,10855.34,0,0,0,0,10.7,19.8,144,5.52,1.18,17.5423728813559,14.9152542372881,18.3050847457627,4.67796610169492,119.232,114.264,6.5136,134.83152
